location;data;variavel;diasDuplicar;estimado;ultimosCasos;dataUltimosCasos;primeirosCasos;dataPrimeirosCasos
Qatar;2020-04-11;total_deaths;9;2;6;2020-04-11;3;2020-04-04
Qatar;2020-04-18;total_deaths;14;2;8;2020-04-18;4;2020-04-06
Qatar;2020-04-19;total_deaths;15;2;8;2020-04-19;4;2020-04-06
Qatar;2020-05-01;total_deaths;22;2;12;2020-05-01;6;2020-04-11
Qatar;2020-05-02;total_deaths;23;2;12;2020-05-02;6;2020-04-11
Qatar;2020-05-03;total_deaths;24;2;12;2020-05-03;6;2020-04-11
Qatar;2020-05-04;total_deaths;25;2;12;2020-05-04;6;2020-04-11
Qatar;2020-05-05;total_deaths;26;2;12;2020-05-05;6;2020-04-11
Qatar;2020-05-06;total_deaths;27;2;12;2020-05-06;6;2020-04-11
Qatar;2020-05-07;total_deaths;28;2;12;2020-05-07;6;2020-04-11
Qatar;2020-05-08;total_deaths;29;2;12;2020-05-08;6;2020-04-11
Qatar;2020-05-10;total_deaths;25;2;14;2020-05-10;7;2020-04-17
Qatar;2020-05-11;total_deaths;26;2;14;2020-05-11;7;2020-04-17
Qatar;2020-05-12;total_deaths;27;2;14;2020-05-12;7;2020-04-17
Qatar;2020-05-13;total_deaths;28;2;14;2020-05-13;7;2020-04-17
Qatar;2020-05-14;total_deaths;29;2;14;2020-05-14;7;2020-04-17
Romania;2020-04-01;total_deaths;5;1.93;85;2020-04-01;44;2020-03-30
Romania;2020-04-03;total_deaths;6;1.93;133;2020-04-03;69;2020-03-31
Romania;2020-04-04;total_deaths;6;2.04;141;2020-04-04;69;2020-03-31
Romania;2020-04-07;total_deaths;8;1.94;182;2020-04-07;94;2020-04-02
Romania;2020-04-10;total_deaths;10;1.93;257;2020-04-10;133;2020-04-03
Romania;2020-04-11;total_deaths;9;1.91;282;2020-04-11;148;2020-04-05
Romania;2020-04-12;total_deaths;9;1.95;306;2020-04-12;157;2020-04-06
Romania;2020-04-13;total_deaths;9;2.03;318;2020-04-13;157;2020-04-06
Romania;2020-04-15;total_deaths;10;2.04;372;2020-04-15;182;2020-04-07
Romania;2020-04-17;total_deaths;12;1.91;400;2020-04-17;209;2020-04-08
Romania;2020-04-18;total_deaths;13;2;417;2020-04-18;209;2020-04-08
Romania;2020-04-19;total_deaths;13;2.08;434;2020-04-19;209;2020-04-08
Romania;2020-04-20;total_deaths;14;1.97;451;2020-04-20;229;2020-04-09
Romania;2020-04-22;total_deaths;15;1.98;508;2020-04-22;257;2020-04-10
Romania;2020-04-23;total_deaths;15;2.05;527;2020-04-23;257;2020-04-10
Romania;2020-04-24;total_deaths;16;1.96;552;2020-04-24;282;2020-04-11
Romania;2020-04-25;total_deaths;16;2.04;575;2020-04-25;282;2020-04-11
Romania;2020-04-26;total_deaths;16;1.91;608;2020-04-26;318;2020-04-13
Romania;2020-04-27;total_deaths;17;1.98;631;2020-04-27;318;2020-04-13
Romania;2020-04-28;total_deaths;17;2.04;650;2020-04-28;318;2020-04-13
Romania;2020-04-29;total_deaths;18;1.96;675;2020-04-29;344;2020-04-14
Romania;2020-04-30;total_deaths;18;1.93;717;2020-04-30;372;2020-04-15
Romania;2020-05-01;total_deaths;18;1.92;744;2020-05-01;387;2020-04-16
Romania;2020-05-02;total_deaths;18;1.93;771;2020-05-02;400;2020-04-17
Romania;2020-05-03;total_deaths;19;1.95;780;2020-05-03;400;2020-04-17
Romania;2020-05-04;total_deaths;19;1.93;803;2020-05-04;417;2020-04-18
Romania;2020-05-05;total_deaths;19;1.91;827;2020-05-05;434;2020-04-19
Romania;2020-05-06;total_deaths;19;1.9;858;2020-05-06;451;2020-04-20
Romania;2020-05-07;total_deaths;20;1.94;876;2020-05-07;451;2020-04-20
Romania;2020-05-08;total_deaths;21;1.99;898;2020-05-08;451;2020-04-20
Romania;2020-05-09;total_deaths;21;1.92;926;2020-05-09;483;2020-04-21
Romania;2020-05-10;total_deaths;22;1.97;952;2020-05-10;483;2020-04-21
Romania;2020-05-11;total_deaths;22;1.91;972;2020-05-11;508;2020-04-22
Romania;2020-05-12;total_deaths;22;1.9;1002;2020-05-12;527;2020-04-23
Romania;2020-05-13;total_deaths;23;1.93;1016;2020-05-13;527;2020-04-23
Romania;2020-05-14;total_deaths;24;1.98;1046;2020-05-14;527;2020-04-23
Russia;2020-03-27;total_deaths;3;2;4;2020-03-27;2;2020-03-26
Russia;2020-03-29;total_deaths;4;2;8;2020-03-29;4;2020-03-27
Russia;2020-03-30;total_deaths;4;2;10;2020-03-30;5;2020-03-28
Russia;2020-04-03;total_deaths;5;2;34;2020-04-03;17;2020-03-31
Russia;2020-04-06;total_deaths;8;1.96;47;2020-04-06;24;2020-04-01
Russia;2020-04-07;total_deaths;8;1.93;58;2020-04-07;30;2020-04-02
Russia;2020-04-10;total_deaths;6;2;94;2020-04-10;47;2020-04-06
Russia;2020-04-12;total_deaths;6;2.06;130;2020-04-12;63;2020-04-08
Russia;2020-04-13;total_deaths;7;1.95;148;2020-04-13;76;2020-04-09
Russia;2020-04-20;total_deaths;7;2.05;405;2020-04-20;198;2020-04-15
Russia;2020-04-21;total_deaths;8;1.97;456;2020-04-21;232;2020-04-16
Russia;2020-04-23;total_deaths;8;2.03;555;2020-04-23;273;2020-04-17
Russia;2020-04-24;total_deaths;9;1.96;615;2020-04-24;313;2020-04-18
Russia;2020-04-26;total_deaths;9;2.07;747;2020-04-26;361;2020-04-19
Russia;2020-04-27;total_deaths;10;1.96;795;2020-04-27;405;2020-04-20
Russia;2020-04-28;total_deaths;10;1.9;867;2020-04-28;456;2020-04-21
Russia;2020-04-30;total_deaths;10;1.93;1073;2020-04-30;555;2020-04-23
Russia;2020-05-01;total_deaths;10;1.9;1169;2020-05-01;615;2020-04-24
Russia;2020-05-02;total_deaths;11;1.99;1222;2020-05-02;615;2020-04-24
Russia;2020-05-03;total_deaths;11;2.08;1280;2020-05-03;615;2020-04-24
Russia;2020-05-04;total_deaths;12;1.99;1356;2020-05-04;681;2020-04-25
Russia;2020-05-05;total_deaths;12;1.94;1451;2020-05-05;747;2020-04-26
Russia;2020-05-06;total_deaths;12;1.93;1537;2020-05-06;795;2020-04-27
Russia;2020-05-07;total_deaths;12;2.04;1625;2020-05-07;795;2020-04-27
Russia;2020-05-08;total_deaths;13;1.99;1723;2020-05-08;867;2020-04-28
Russia;2020-05-10;total_deaths;14;1.97;1915;2020-05-10;972;2020-04-29
Russia;2020-05-11;total_deaths;14;2.07;2009;2020-05-11;972;2020-04-29
Russia;2020-05-12;total_deaths;15;1.97;2116;2020-05-12;1073;2020-04-30
Russia;2020-05-13;total_deaths;15;2.06;2212;2020-05-13;1073;2020-04-30
Russia;2020-05-14;total_deaths;16;1.97;2305;2020-05-14;1169;2020-05-01
San.Marino;2020-03-09;total_deaths;3;2;2;2020-03-09;1;2020-03-08
San.Marino;2020-03-10;total_deaths;4;2;2;2020-03-10;1;2020-03-08
San.Marino;2020-03-18;total_deaths;5;2;14;2020-03-18;7;2020-03-15
San.Marino;2020-03-19;total_deaths;6;2;14;2020-03-19;7;2020-03-15
San.Marino;2020-03-20;total_deaths;7;2;14;2020-03-20;7;2020-03-15
San.Marino;2020-03-24;total_deaths;10;1.91;21;2020-03-24;11;2020-03-17
San.Marino;2020-03-25;total_deaths;11;1.91;21;2020-03-25;11;2020-03-17
San.Marino;2020-03-26;total_deaths;12;1.91;21;2020-03-26;11;2020-03-17
San.Marino;2020-03-27;total_deaths;13;1.91;21;2020-03-27;11;2020-03-17
San.Marino;2020-03-28;total_deaths;13;2;22;2020-03-28;11;2020-03-17
San.Marino;2020-04-17;total_deaths;28;1.95;39;2020-04-17;20;2020-03-23
San.Marino;2020-04-18;total_deaths;29;1.95;39;2020-04-18;20;2020-03-23
San.Marino;2020-04-19;total_deaths;30;1.95;39;2020-04-19;20;2020-03-23
San.Marino;2020-04-20;total_deaths;31;1.95;39;2020-04-20;20;2020-03-23
San.Marino;2020-04-21;total_deaths;28;1.9;40;2020-04-21;21;2020-03-27
San.Marino;2020-04-22;total_deaths;29;1.9;40;2020-04-22;21;2020-03-27
San.Marino;2020-04-23;total_deaths;30;1.9;40;2020-04-23;21;2020-03-27
San.Marino;2020-04-24;total_deaths;31;1.9;40;2020-04-24;21;2020-03-27
San.Marino;2020-04-25;total_deaths;32;1.9;40;2020-04-25;21;2020-03-27
San.Marino;2020-04-26;total_deaths;33;1.95;41;2020-04-26;21;2020-03-27
San.Marino;2020-04-27;total_deaths;34;1.95;41;2020-04-27;21;2020-03-27
San.Marino;2020-04-28;total_deaths;35;1.95;41;2020-04-28;21;2020-03-27
San.Marino;2020-04-29;total_deaths;36;1.95;41;2020-04-29;21;2020-03-27
San.Marino;2020-04-30;total_deaths;37;1.95;41;2020-04-30;21;2020-03-27
San.Marino;2020-05-01;total_deaths;38;1.95;41;2020-05-01;21;2020-03-27
San.Marino;2020-05-02;total_deaths;39;1.95;41;2020-05-02;21;2020-03-27
San.Marino;2020-05-03;total_deaths;40;1.95;41;2020-05-03;21;2020-03-27
San.Marino;2020-05-04;total_deaths;41;1.95;41;2020-05-04;21;2020-03-27
San.Marino;2020-05-05;total_deaths;42;1.95;41;2020-05-05;21;2020-03-27
San.Marino;2020-05-06;total_deaths;43;1.95;41;2020-05-06;21;2020-03-27
San.Marino;2020-05-07;total_deaths;44;1.95;41;2020-05-07;21;2020-03-27
San.Marino;2020-05-08;total_deaths;45;1.95;41;2020-05-08;21;2020-03-27
San.Marino;2020-05-09;total_deaths;46;1.95;41;2020-05-09;21;2020-03-27
San.Marino;2020-05-10;total_deaths;47;1.95;41;2020-05-10;21;2020-03-27
San.Marino;2020-05-11;total_deaths;48;1.95;41;2020-05-11;21;2020-03-27
San.Marino;2020-05-12;total_deaths;49;1.95;41;2020-05-12;21;2020-03-27
San.Marino;2020-05-13;total_deaths;50;1.95;41;2020-05-13;21;2020-03-27
San.Marino;2020-05-14;total_deaths;51;1.95;41;2020-05-14;21;2020-03-27
Sao.Tome.and.Principe;2020-05-12;total_deaths;8;2;6;2020-05-12;3;2020-05-06
Saudi.Arabia;2020-03-25;total_deaths;3;2;2;2020-03-25;1;2020-03-24
Saudi.Arabia;2020-03-28;total_deaths;5;2;4;2020-03-28;2;2020-03-25
Saudi.Arabia;2020-03-29;total_deaths;3;2;8;2020-03-29;4;2020-03-28
Saudi.Arabia;2020-03-30;total_deaths;4;2;8;2020-03-30;4;2020-03-28
Saudi.Arabia;2020-04-01;total_deaths;4;2;16;2020-04-01;8;2020-03-30
Saudi.Arabia;2020-04-07;total_deaths;7;1.95;41;2020-04-07;21;2020-04-03
Saudi.Arabia;2020-04-08;total_deaths;8;1.95;41;2020-04-08;21;2020-04-03
Saudi.Arabia;2020-04-09;total_deaths;8;2.1;44;2020-04-09;21;2020-04-03
Saudi.Arabia;2020-04-12;total_deaths;10;2.03;59;2020-04-12;29;2020-04-04
Saudi.Arabia;2020-04-13;total_deaths;11;1.91;65;2020-04-13;34;2020-04-05
Saudi.Arabia;2020-04-14;total_deaths;11;1.92;73;2020-04-14;38;2020-04-06
Saudi.Arabia;2020-04-15;total_deaths;10;1.93;79;2020-04-15;41;2020-04-08
Saudi.Arabia;2020-04-16;total_deaths;10;2.02;83;2020-04-16;41;2020-04-08
Saudi.Arabia;2020-04-17;total_deaths;11;1.98;87;2020-04-17;44;2020-04-09
Saudi.Arabia;2020-04-18;total_deaths;11;1.96;92;2020-04-18;47;2020-04-10
Saudi.Arabia;2020-04-19;total_deaths;11;2.06;97;2020-04-19;47;2020-04-10
Saudi.Arabia;2020-04-20;total_deaths;12;1.98;103;2020-04-20;52;2020-04-11
Saudi.Arabia;2020-04-21;total_deaths;12;2.1;109;2020-04-21;52;2020-04-11
Saudi.Arabia;2020-04-22;total_deaths;13;1.93;114;2020-04-22;59;2020-04-12
Saudi.Arabia;2020-04-23;total_deaths;13;2.05;121;2020-04-23;59;2020-04-12
Saudi.Arabia;2020-04-24;total_deaths;14;1.95;127;2020-04-24;65;2020-04-13
Saudi.Arabia;2020-04-25;total_deaths;14;2.09;136;2020-04-25;65;2020-04-13
Saudi.Arabia;2020-04-26;total_deaths;15;1.9;139;2020-04-26;73;2020-04-14
Saudi.Arabia;2020-04-27;total_deaths;16;1.97;144;2020-04-27;73;2020-04-14
Saudi.Arabia;2020-04-28;total_deaths;16;1.92;152;2020-04-28;79;2020-04-15
Saudi.Arabia;2020-04-29;total_deaths;17;1.99;157;2020-04-29;79;2020-04-15
Saudi.Arabia;2020-04-30;total_deaths;17;1.95;162;2020-04-30;83;2020-04-16
Saudi.Arabia;2020-05-01;total_deaths;17;1.94;169;2020-05-01;87;2020-04-17
Saudi.Arabia;2020-05-02;total_deaths;17;1.91;176;2020-05-02;92;2020-04-18
Saudi.Arabia;2020-05-03;total_deaths;17;2;184;2020-05-03;92;2020-04-18
Saudi.Arabia;2020-05-04;total_deaths;18;1.97;191;2020-05-04;97;2020-04-19
Saudi.Arabia;2020-05-05;total_deaths;18;1.94;200;2020-05-05;103;2020-04-20
Saudi.Arabia;2020-05-06;total_deaths;18;1.92;209;2020-05-06;109;2020-04-21
Saudi.Arabia;2020-05-07;total_deaths;18;1.92;219;2020-05-07;114;2020-04-22
Saudi.Arabia;2020-05-08;total_deaths;18;2.01;229;2020-05-08;114;2020-04-22
Saudi.Arabia;2020-05-09;total_deaths;19;1.98;239;2020-05-09;121;2020-04-23
Saudi.Arabia;2020-05-10;total_deaths;19;1.94;246;2020-05-10;127;2020-04-24
Saudi.Arabia;2020-05-11;total_deaths;19;2.01;255;2020-05-11;127;2020-04-24
Saudi.Arabia;2020-05-12;total_deaths;20;1.94;264;2020-05-12;136;2020-04-25
Saudi.Arabia;2020-05-13;total_deaths;20;1.96;273;2020-05-13;139;2020-04-26
Saudi.Arabia;2020-05-14;total_deaths;20;1.97;283;2020-05-14;144;2020-04-27
Senegal;2020-04-04;total_deaths;3;2;2;2020-04-04;1;2020-04-03
Senegal;2020-04-05;total_deaths;4;2;2;2020-04-05;1;2020-04-03
Senegal;2020-04-06;total_deaths;5;2;2;2020-04-06;1;2020-04-03
Senegal;2020-04-07;total_deaths;6;2;2;2020-04-07;1;2020-04-03
Senegal;2020-04-08;total_deaths;7;2;2;2020-04-08;1;2020-04-03
Senegal;2020-04-09;total_deaths;8;2;2;2020-04-09;1;2020-04-03
Senegal;2020-04-10;total_deaths;9;2;2;2020-04-10;1;2020-04-03
Senegal;2020-04-11;total_deaths;10;2;2;2020-04-11;1;2020-04-03
Senegal;2020-04-12;total_deaths;11;2;2;2020-04-12;1;2020-04-03
Senegal;2020-04-13;total_deaths;12;2;2;2020-04-13;1;2020-04-03
Senegal;2020-04-14;total_deaths;13;2;2;2020-04-14;1;2020-04-03
Senegal;2020-04-15;total_deaths;14;2;2;2020-04-15;1;2020-04-03
Senegal;2020-04-16;total_deaths;15;2;2;2020-04-16;1;2020-04-03
Senegal;2020-04-19;total_deaths;5;2;4;2020-04-19;2;2020-04-16
Senegal;2020-04-22;total_deaths;6;2;6;2020-04-22;3;2020-04-18
Senegal;2020-04-23;total_deaths;7;2;6;2020-04-23;3;2020-04-18
Senegal;2020-05-04;total_deaths;15;2;10;2020-05-04;5;2020-04-21
Senegal;2020-05-06;total_deaths;15;2;12;2020-05-06;6;2020-04-23
Senegal;2020-05-08;total_deaths;15;2;14;2020-05-08;7;2020-04-25
Senegal;2020-05-13;total_deaths;10;2;22;2020-05-13;11;2020-05-05
Senegal;2020-05-14;total_deaths;11;1.92;23;2020-05-14;12;2020-05-06
Serbia;2020-04-04;total_deaths;6;1.91;44;2020-04-04;23;2020-04-01
Serbia;2020-04-07;total_deaths;8;1.97;61;2020-04-07;31;2020-04-02
Serbia;2020-04-08;total_deaths;8;2.1;65;2020-04-08;31;2020-04-02
Serbia;2020-04-12;total_deaths;11;2.05;80;2020-04-12;39;2020-04-03
Serbia;2020-04-13;total_deaths;12;1.93;85;2020-04-13;44;2020-04-04
Serbia;2020-04-15;total_deaths;13;1.94;99;2020-04-15;51;2020-04-05
Serbia;2020-04-16;total_deaths;13;2.02;103;2020-04-16;51;2020-04-05
Serbia;2020-04-18;total_deaths;14;1.92;117;2020-04-18;61;2020-04-07
Serbia;2020-04-19;total_deaths;14;2;122;2020-04-19;61;2020-04-07
Serbia;2020-04-20;total_deaths;15;1.92;125;2020-04-20;65;2020-04-08
Serbia;2020-04-21;total_deaths;16;1.92;125;2020-04-21;65;2020-04-08
Serbia;2020-04-22;total_deaths;15;2.03;134;2020-04-22;66;2020-04-09
Serbia;2020-04-23;total_deaths;16;1.96;139;2020-04-23;71;2020-04-10
Serbia;2020-04-24;total_deaths;16;1.95;144;2020-04-24;74;2020-04-11
Serbia;2020-04-25;total_deaths;16;2.04;151;2020-04-25;74;2020-04-11
Serbia;2020-04-26;total_deaths;17;1.95;156;2020-04-26;80;2020-04-12
Serbia;2020-04-27;total_deaths;17;1.91;162;2020-04-27;85;2020-04-13
Serbia;2020-04-28;total_deaths;18;1.98;168;2020-04-28;85;2020-04-13
Serbia;2020-04-29;total_deaths;18;2.04;173;2020-04-29;85;2020-04-13
Serbia;2020-04-30;total_deaths;19;1.9;179;2020-04-30;94;2020-04-14
Serbia;2020-05-01;total_deaths;20;1.97;185;2020-05-01;94;2020-04-14
Serbia;2020-05-02;total_deaths;20;1.91;189;2020-05-02;99;2020-04-15
Serbia;2020-05-03;total_deaths;21;1.95;193;2020-05-03;99;2020-04-15
Serbia;2020-05-04;total_deaths;21;1.91;197;2020-05-04;103;2020-04-16
Serbia;2020-05-05;total_deaths;22;1.94;200;2020-05-05;103;2020-04-16
Serbia;2020-05-06;total_deaths;23;1.97;203;2020-05-06;103;2020-04-16
Serbia;2020-05-07;total_deaths;23;2;206;2020-05-07;103;2020-04-16
Serbia;2020-05-08;total_deaths;24;2.03;209;2020-05-08;103;2020-04-16
Serbia;2020-05-09;total_deaths;25;1.94;213;2020-05-09;110;2020-04-17
Serbia;2020-05-10;total_deaths;26;1.95;215;2020-05-10;110;2020-04-17
Serbia;2020-05-11;total_deaths;27;1.98;218;2020-05-11;110;2020-04-17
Serbia;2020-05-12;total_deaths;27;2;220;2020-05-12;110;2020-04-17
Serbia;2020-05-13;total_deaths;28;2.02;222;2020-05-13;110;2020-04-17
Serbia;2020-05-14;total_deaths;29;1.91;224;2020-05-14;117;2020-04-18
Sierra.Leone;2020-05-02;total_deaths;5;2;8;2020-05-02;4;2020-04-29
Sierra.Leone;2020-05-03;total_deaths;6;2;8;2020-05-03;4;2020-04-29
Sierra.Leone;2020-05-06;total_deaths;7;2;14;2020-05-06;7;2020-05-01
Sierra.Leone;2020-05-07;total_deaths;6;2;16;2020-05-07;8;2020-05-03
Sierra.Leone;2020-05-09;total_deaths;7;2;18;2020-05-09;9;2020-05-04
Sierra.Leone;2020-05-10;total_deaths;8;2;18;2020-05-10;9;2020-05-04
Sierra.Leone;2020-05-13;total_deaths;11;1.91;21;2020-05-13;11;2020-05-05
Singapore;2020-04-01;total_deaths;7;2;4;2020-04-01;2;2020-03-27
Singapore;2020-04-04;total_deaths;6;2;6;2020-04-04;3;2020-03-31
Singapore;2020-04-05;total_deaths;7;2;6;2020-04-05;3;2020-03-31
Singapore;2020-04-06;total_deaths;8;2;6;2020-04-06;3;2020-03-31
Singapore;2020-04-07;total_deaths;9;2;6;2020-04-07;3;2020-03-31
Singapore;2020-04-08;total_deaths;10;2;6;2020-04-08;3;2020-03-31
Singapore;2020-04-09;total_deaths;11;2;6;2020-04-09;3;2020-03-31
Singapore;2020-04-10;total_deaths;12;2;6;2020-04-10;3;2020-03-31
Singapore;2020-04-11;total_deaths;12;2;8;2020-04-11;4;2020-04-01
Singapore;2020-04-12;total_deaths;13;2;8;2020-04-12;4;2020-04-01
Singapore;2020-04-14;total_deaths;13;2;10;2020-04-14;5;2020-04-03
Singapore;2020-04-15;total_deaths;14;2;10;2020-04-15;5;2020-04-03
Singapore;2020-04-16;total_deaths;15;2;10;2020-04-16;5;2020-04-03
Singapore;2020-04-22;total_deaths;14;2;12;2020-04-22;6;2020-04-10
Singapore;2020-04-23;total_deaths;15;2;12;2020-04-23;6;2020-04-10
Singapore;2020-04-24;total_deaths;16;2;12;2020-04-24;6;2020-04-10
Singapore;2020-04-25;total_deaths;17;2;12;2020-04-25;6;2020-04-10
Singapore;2020-04-26;total_deaths;18;2;12;2020-04-26;6;2020-04-10
Singapore;2020-05-01;total_deaths;21;2;16;2020-05-01;8;2020-04-12
Singapore;2020-05-03;total_deaths;22;2;18;2020-05-03;9;2020-04-13
Singapore;2020-05-04;total_deaths;23;2;18;2020-05-04;9;2020-04-13
Singapore;2020-05-05;total_deaths;24;2;18;2020-05-05;9;2020-04-13
Singapore;2020-05-06;total_deaths;22;2;20;2020-05-06;10;2020-04-16
Singapore;2020-05-07;total_deaths;23;2;20;2020-05-07;10;2020-04-16
Singapore;2020-05-08;total_deaths;24;2;20;2020-05-08;10;2020-04-16
Singapore;2020-05-09;total_deaths;25;2;20;2020-05-09;10;2020-04-16
Singapore;2020-05-10;total_deaths;26;2;20;2020-05-10;10;2020-04-16
Singapore;2020-05-11;total_deaths;23;1.91;21;2020-05-11;11;2020-04-21
Singapore;2020-05-12;total_deaths;24;1.91;21;2020-05-12;11;2020-04-21
Singapore;2020-05-13;total_deaths;25;1.91;21;2020-05-13;11;2020-04-21
Singapore;2020-05-14;total_deaths;26;1.91;21;2020-05-14;11;2020-04-21
Slovakia;2020-04-19;total_deaths;6;2;12;2020-04-19;6;2020-04-15
Slovakia;2020-04-26;total_deaths;11;2;18;2020-04-26;9;2020-04-17
Slovakia;2020-04-27;total_deaths;12;2;18;2020-04-27;9;2020-04-17
Slovakia;2020-04-29;total_deaths;13;2;22;2020-04-29;11;2020-04-18
Slovakia;2020-04-30;total_deaths;14;1.92;23;2020-04-30;12;2020-04-19
Slovakia;2020-05-01;total_deaths;15;1.92;23;2020-05-01;12;2020-04-19
Slovakia;2020-05-02;total_deaths;15;2;24;2020-05-02;12;2020-04-19
Slovakia;2020-05-03;total_deaths;16;2;24;2020-05-03;12;2020-04-19
Slovakia;2020-05-04;total_deaths;17;1.92;25;2020-05-04;13;2020-04-20
Slovakia;2020-05-05;total_deaths;18;1.92;25;2020-05-05;13;2020-04-20
Slovakia;2020-05-06;total_deaths;19;1.92;25;2020-05-06;13;2020-04-20
Slovakia;2020-05-07;total_deaths;19;2;26;2020-05-07;13;2020-04-20
Slovakia;2020-05-08;total_deaths;20;2;26;2020-05-08;13;2020-04-20
Slovakia;2020-05-09;total_deaths;21;2;26;2020-05-09;13;2020-04-20
Slovakia;2020-05-10;total_deaths;22;2;26;2020-05-10;13;2020-04-20
Slovakia;2020-05-11;total_deaths;23;2;26;2020-05-11;13;2020-04-20
Slovakia;2020-05-12;total_deaths;23;1.93;27;2020-05-12;14;2020-04-22
Slovakia;2020-05-13;total_deaths;24;1.93;27;2020-05-13;14;2020-04-22
Slovakia;2020-05-14;total_deaths;25;1.93;27;2020-05-14;14;2020-04-22
Slovenia;2020-04-04;total_deaths;7;2;22;2020-04-04;11;2020-03-30
Slovenia;2020-04-06;total_deaths;7;2;30;2020-04-06;15;2020-04-01
Slovenia;2020-04-08;total_deaths;7;2;40;2020-04-08;20;2020-04-03
Slovenia;2020-04-09;total_deaths;8;1.95;43;2020-04-09;22;2020-04-04
Slovenia;2020-04-10;total_deaths;8;2.05;45;2020-04-10;22;2020-04-04
Slovenia;2020-04-13;total_deaths;11;1.96;55;2020-04-13;28;2020-04-05
Slovenia;2020-04-14;total_deaths;11;2;56;2020-04-14;28;2020-04-05
Slovenia;2020-04-15;total_deaths;11;2.03;61;2020-04-15;30;2020-04-06
Slovenia;2020-04-16;total_deaths;12;2.03;61;2020-04-16;30;2020-04-06
Slovenia;2020-04-18;total_deaths;14;1.94;70;2020-04-18;36;2020-04-07
Slovenia;2020-04-19;total_deaths;14;2.06;74;2020-04-19;36;2020-04-07
Slovenia;2020-04-20;total_deaths;15;2.06;74;2020-04-20;36;2020-04-07
Slovenia;2020-04-21;total_deaths;16;1.92;77;2020-04-21;40;2020-04-08
Slovenia;2020-04-22;total_deaths;17;1.98;79;2020-04-22;40;2020-04-08
Slovenia;2020-04-23;total_deaths;18;1.98;79;2020-04-23;40;2020-04-08
Slovenia;2020-04-24;total_deaths;18;2;80;2020-04-24;40;2020-04-08
Slovenia;2020-04-25;total_deaths;19;2.02;81;2020-04-25;40;2020-04-08
Slovenia;2020-04-26;total_deaths;20;1.91;82;2020-04-26;43;2020-04-09
Slovenia;2020-04-27;total_deaths;21;1.93;83;2020-04-27;43;2020-04-09
Slovenia;2020-04-28;total_deaths;21;1.91;86;2020-04-28;45;2020-04-10
Slovenia;2020-04-29;total_deaths;22;1.98;89;2020-04-29;45;2020-04-10
Slovenia;2020-04-30;total_deaths;22;2.02;91;2020-04-30;45;2020-04-10
Slovenia;2020-05-01;total_deaths;23;2.07;93;2020-05-01;45;2020-04-10
Slovenia;2020-05-02;total_deaths;24;2.09;94;2020-05-02;45;2020-04-10
Slovenia;2020-05-03;total_deaths;25;1.92;96;2020-05-03;50;2020-04-11
Slovenia;2020-05-04;total_deaths;26;1.94;97;2020-05-04;50;2020-04-11
Slovenia;2020-05-05;total_deaths;27;1.96;98;2020-05-05;50;2020-04-11
Slovenia;2020-05-06;total_deaths;28;1.98;99;2020-05-06;50;2020-04-11
Slovenia;2020-05-07;total_deaths;29;1.98;99;2020-05-07;50;2020-04-11
Slovenia;2020-05-08;total_deaths;29;2;100;2020-05-08;50;2020-04-11
Slovenia;2020-05-09;total_deaths;30;1.91;101;2020-05-09;53;2020-04-12
Slovenia;2020-05-10;total_deaths;31;1.92;102;2020-05-10;53;2020-04-12
Slovenia;2020-05-11;total_deaths;32;1.92;102;2020-05-11;53;2020-04-12
Slovenia;2020-05-12;total_deaths;33;1.92;102;2020-05-12;53;2020-04-12
Slovenia;2020-05-13;total_deaths;34;1.94;103;2020-05-13;53;2020-04-12
Slovenia;2020-05-14;total_deaths;35;1.94;103;2020-05-14;53;2020-04-12
Somalia;2020-04-12;total_deaths;3;2;2;2020-04-12;1;2020-04-11
Somalia;2020-04-13;total_deaths;4;2;2;2020-04-13;1;2020-04-11
Somalia;2020-04-14;total_deaths;5;2;2;2020-04-14;1;2020-04-11
Somalia;2020-04-22;total_deaths;5;2;14;2020-04-22;7;2020-04-19
Somalia;2020-04-23;total_deaths;6;2;14;2020-04-23;7;2020-04-19
Somalia;2020-04-24;total_deaths;5;2;16;2020-04-24;8;2020-04-21
Somalia;2020-04-28;total_deaths;7;2;28;2020-04-28;14;2020-04-23
Somalia;2020-04-29;total_deaths;8;2;28;2020-04-29;14;2020-04-23
Somalia;2020-04-30;total_deaths;9;2;28;2020-04-30;14;2020-04-23
Somalia;2020-05-01;total_deaths;10;2;28;2020-05-01;14;2020-04-23
Somalia;2020-05-02;total_deaths;11;1.94;31;2020-05-02;16;2020-04-24
Somalia;2020-05-03;total_deaths;11;2;32;2020-05-03;16;2020-04-24
Somalia;2020-05-04;total_deaths;12;1.94;35;2020-05-04;18;2020-04-25
Somalia;2020-05-07;total_deaths;14;1.91;44;2020-05-07;23;2020-04-26
Somalia;2020-05-08;total_deaths;15;1.91;44;2020-05-08;23;2020-04-26
Somalia;2020-05-09;total_deaths;15;2.09;48;2020-05-09;23;2020-04-26
Somalia;2020-05-10;total_deaths;16;1.96;51;2020-05-10;26;2020-04-27
Somalia;2020-05-11;total_deaths;16;2;52;2020-05-11;26;2020-04-27
Somalia;2020-05-12;total_deaths;17;2;52;2020-05-12;26;2020-04-27
Somalia;2020-05-13;total_deaths;18;2;52;2020-05-13;26;2020-04-27
